bt,ownerNo,modelYear,Fuel Type,Insurance Validity,Kms Driven,Transmission,Year of Manufacture,Mileage,Gear Box,City,price_in_lakhs
7,1,2019,1,0,34000,0,2018,13,8,2,72.9
7,1,2022,4,0,15992,1,2018,20,5,2,7.94
2,1,2015,4,4,91380,1,2022,23,5,2,2.66
8,1,2017,4,0,50000,0,2013,15,7,2,23.9
2,2,2017,4,0,47231,1,2010,24,5,2,2.96
7,1,2018,1,4,20500,0,2019,12,6,2,30.9
7,1,2018,1,4,89908,1,2017,24,5,2,6.07
7,1,2018,1,4,60000,0,2020,17,9,2,40.0
7,1,2018,1,0,34000,0,2023,20,8,2,27.5
2,1,2022,4,4,30000,1,2021,22,5,2,7.4
2,1,2013,1,0,120000,1,2020,20,5,2,1.15
2,1,2010,4,0,99100,1,2012,19,5,2,1.67
7,1,2019,4,0,22000,0,2010,16,7,2,14.75
7,1,2017,1,0,22120,0,2020,20,8,2,19.95
7,1,2020,1,0,30120,1,2014,19,6,2,12.65
4,1,2023,4,0,4000,0,2016,18,5,2,8.35
7,1,2021,1,0,14800,1,2022,23,6,2,10.95
8,1,2020,4,0,8120,0,2021,16,5,2,19.5
2,1,2012,4,4,54650,1,2010,18,5,2,3.09
2,1,2010,4,0,99343,1,2017,19,5,2,2.05
7,1,2020,1,0,22800,1,2019,17,6,2,16.99
2,2,2014,4,4,37961,1,2022,20,5,2,3.03
2,2,2016,4,0,76751,1,2012,24,5,2,2.64
7,1,2022,4,0,6000,0,2012,19,6,2,23.95
7,1,2021,4,0,24788,0,2014,14,6,2,15.41
7,2,2010,4,4,90000,0,2019,11,5,2,4.0
2,1,2017,4,4,70036,1,2013,24,5,2,3.08
7,2,2019,1,0,45500,1,2013,16,6,2,10.0
2,1,2012,4,0,75000,1,2019,17,5,2,2.4
8,1,2012,4,4,19000,0,2013,10,7,2,24.5
2,2,2014,1,4,40000,0,2019,20,7,2,12.9
8,1,2019,4,4,20000,0,2016,13,8,2,32.5
8,2,2013,4,4,61000,0,2016,15,5,2,4.4
4,1,2013,1,0,126000,1,2017,12,5,2,6.7
8,1,2018,4,0,30000,0,2010,19,4,2,8.0
4,1,2019,4,0,77293,1,2014,19,5,2,9.21
8,1,2013,4,4,110000,1,2012,19,5,2,3.1
2,1,2019,4,0,25502,1,2017,24,5,2,3.58
2,1,2016,4,4,57120,0,2019,26,5,2,3.9
4,1,2016,1,0,97000,0,2015,11,6,2,13.5
2,1,2017,4,4,51868,1,2020,20,5,2,3.45
2,1,2010,4,0,52725,1,2019,20,5,2,2.08
2,1,2014,1,4,50000,1,2016,25,5,2,3.2
2,1,2012,4,0,84929,1,2019,20,5,2,2.1
7,1,2017,4,0,42000,1,2018,17,5,2,6.75
4,1,2019,4,4,21515,0,2018,20,6,2,11.0
8,2,2015,1,0,50000,0,2021,17,8,2,12.0
7,1,2020,4,0,42000,0,2016,12,9,2,52.0
2,1,2019,4,4,53000,1,2011,23,5,2,4.4
2,1,2016,4,4,71000,0,2022,23,5,2,3.85
8,1,2019,4,4,48000,0,2023,18,5,2,7.2
2,1,2018,4,4,56000,1,2020,21,5,2,5.4
7,1,2018,1,4,60000,1,2016,24,5,2,8.25
2,1,2021,4,4,50000,1,2019,19,5,2,7.2
2,1,2016,0,5,120000,1,2013,26,5,2,2.3
2,2,2011,4,4,50000,1,2022,18,5,2,2.0
4,1,2022,0,5,30000,1,2018,26,5,2,11.6
2,1,2023,4,0,3819,1,2009,22,5,2,7.23
2,1,2020,4,4,7825,0,2019,19,5,2,8.06
8,2,2016,4,4,70000,1,2022,17,5,2,7.0
2,1,2019,4,4,27436,0,2011,23,5,2,5.07
4,1,2013,4,5,40673,1,2018,16,5,2,4.99
8,1,2022,1,0,60000,1,2013,25,6,2,13.0
2,1,2018,4,4,33100,0,2018,22,5,2,6.39
8,2,2009,4,4,80000,1,2011,15,5,2,1.3
2,1,2019,4,4,57929,1,2021,24,5,2,3.31
2,1,2022,4,4,8500,1,2015,21,5,2,7.9
8,1,2011,4,0,60000,1,2012,17,5,2,3.76
8,1,2018,1,0,40000,0,2018,17,7,2,26.5
2,2,2013,4,4,120000,1,2016,18,5,2,3.1
8,1,2018,1,4,40000,0,2016,17,7,2,26.5
7,1,2011,4,4,76000,0,2017,11,5,2,5.7
4,1,2021,0,4,35000,1,2011,26,5,2,10.65
8,1,2015,4,0,19681,1,2017,17,5,2,5.7
8,2,2012,4,4,68866,1,2014,14,5,2,1.5
7,2,2018,1,4,100000,1,2019,24,5,2,6.9
8,2,2016,4,0,70000,0,2012,19,4,2,5.5
2,1,2016,4,4,53338,0,2015,26,5,2,4.19
8,1,2017,4,4,41558,1,2011,17,5,2,5.06
2,2,2011,4,0,10000,1,2020,19,5,2,1.3
2,2,2017,4,0,25403,1,2022,21,5,2,5.28
8,1,2014,4,0,52800,1,2022,17,5,2,6.08
4,1,2019,1,0,60000,1,2022,13,5,2,17.5
2,1,2012,4,0,92543,1,2023,22,5,2,3.0
8,1,2015,1,0,28000,0,2015,17,8,2,15.0
2,2,2011,4,0,95525,1,2017,20,5,2,1.78
7,1,2020,1,0,3200,1,2016,20,6,2,13.25
4,1,2022,4,0,9000,0,2009,8,6,2,26.0
7,1,2022,1,4,31000,0,2014,14,9,2,31.0
7,1,2022,4,4,23000,1,2020,17,5,2,9.45
2,1,2023,4,0,2700,1,2011,22,5,2,7.0
2,1,2015,4,4,30000,1,2013,18,5,2,3.99
7,2,2017,4,0,130000,0,2011,14,6,2,5.56
7,1,2016,1,0,60000,1,2016,16,6,2,8.95
2,2,2014,1,0,79000,1,2014,20,5,2,3.33
8,3,2020,4,0,32000,0,2010,16,5,2,14.0
2,1,2011,4,5,39368,1,2016,16,5,2,3.24
2,1,2013,4,4,49597,1,2017,18,5,2,3.59
8,2,2011,4,4,70000,0,2010,12,5,2,9.5
2,1,2016,4,0,34174,0,2017,23,5,2,3.48
2,1,2021,4,0,11171,1,2020,20,5,2,5.32
7,1,2014,1,4,68000,0,2017,12,8,2,19.25
8,1,2010,4,4,62545,1,2020,17,5,2,2.28
2,1,2016,4,4,94480,1,2017,21,5,2,2.95
2,1,2017,4,4,19299,1,2019,22,5,2,2.97
8,1,2010,4,4,60000,1,2014,17,5,2,3.5
7,2,2017,1,4,34000,0,2009,17,6,2,10.0
2,1,2020,4,4,30000,1,2023,19,5,2,3.6
7,1,2017,1,4,55000,0,2020,14,7,2,18.5
8,1,2020,4,4,120000,0,2016,21,5,2,5.8
7,2,2017,4,0,70000,1,2016,15,5,2,6.5
7,2,2019,4,4,40000,0,2014,13,6,2,14.3
8,2,2014,1,0,120000,0,2022,19,4,2,4.15
7,1,2023,4,4,1500,0,2019,20,6,2,12.5
7,1,2020,4,4,30000,0,2012,13,6,2,16.0
8,1,2016,4,4,53464,0,2021,18,5,2,6.61
2,2,2016,4,4,43216,1,2010,18,5,2,3.98
7,1,2014,1,4,70000,1,2021,14,5,2,3.5
2,1,2022,0,4,16372,1,2022,26,5,2,7.0
2,1,2018,4,0,14515,1,2015,18,5,2,4.57
8,1,2019,4,4,30000,0,2017,17,6,2,10.0
2,1,2012,4,4,85617,1,2023,18,5,2,2.95
7,1,2021,1,4,70000,0,2017,12,8,2,34.5
2,1,2010,4,4,76605,1,2021,18,5,2,1.96
7,2,2021,4,4,20000,1,2018,16,6,2,9.25
7,1,2022,4,0,10000,1,2014,18,6,2,11.0
2,1,2015,1,4,70000,1,2022,25,5,2,1.1
2,3,2017,1,4,80000,1,2019,24,5,2,3.8
7,1,2023,1,0,4900,0,2018,19,6,2,18.75
2,1,2017,4,4,55000,1,2018,20,5,2,4.35
7,2,2021,4,4,20000,1,2022,16,6,2,9.25
7,0,2018,1,4,35000,0,2012,12,8,2,103.0
2,2,2014,4,0,22000,0,2014,13,6,2,20.0
7,1,2022,1,5,45000,1,2021,19,6,2,17.75
8,1,2019,4,0,26000,0,2021,19,5,2,7.4
2,1,2018,4,0,21387,1,2022,22,5,2,3.08
2,1,2018,4,0,64568,1,2020,22,5,2,5.09
7,1,2022,4,5,25000,0,2021,18,6,2,17.25
2,1,2012,4,4,73568,1,2012,22,5,2,3.05
2,1,2014,4,0,87755,1,2021,22,5,2,3.49
7,1,2021,1,0,34000,0,2018,17,9,2,19.2
2,1,2021,4,4,25319,0,2016,20,7,2,9.01
7,1,2022,4,4,11000,1,2021,15,6,2,15.75
2,1,2020,4,0,23051,0,2015,20,5,2,6.51
7,1,2021,4,0,4200,0,2019,19,8,2,19.0
2,3,2012,4,4,80000,1,2009,18,5,2,3.0
2,1,2021,4,4,20000,1,2017,20,5,2,5.3
4,1,2018,1,4,70123,1,2017,13,5,2,15.75
8,1,2016,4,4,71156,0,2022,18,5,2,7.35
2,1,2021,4,4,10000,0,2022,20,5,2,7.01
4,1,2015,1,4,80000,1,2019,20,5,2,5.5
8,1,2009,4,4,30000,1,2018,14,5,2,1.2
2,1,2017,4,4,36000,0,2013,16,5,2,4.9
2,3,2017,4,0,50000,1,2018,25,5,2,2.05
7,1,2022,1,4,30211,1,2016,20,6,2,10.13
7,1,2022,1,4,16291,0,2021,19,6,2,27.0
8,1,2019,4,0,40000,1,2016,19,5,2,6.15
2,2,2016,4,4,72368,1,2015,21,5,2,4.33
7,2,2018,1,4,51260,1,2017,25,6,2,6.07
2,2,2013,4,4,30000,1,2021,19,5,2,3.1
2,1,2018,4,4,79166,1,2017,18,5,2,5.64
8,2,2016,1,4,120000,0,2014,21,8,2,15.0
4,1,2021,4,4,10512,1,2018,19,5,2,5.24
8,2,2016,1,4,110000,0,2015,21,8,2,15.0
2,2,2015,4,4,70000,1,2019,18,5,2,3.45
7,1,2017,4,4,30000,1,2011,15,6,2,6.9
2,1,2021,4,4,50000,1,2022,19,5,2,7.3
7,1,2017,1,4,100000,1,2018,23,5,2,5.4
2,1,2014,4,4,40000,1,2021,21,5,2,2.1
7,1,2018,1,4,74000,1,2018,22,6,2,9.35
8,1,2015,1,0,60000,1,2019,25,5,2,3.8
7,1,2019,1,0,120000,1,2019,17,6,2,14.5
2,1,2011,4,0,9545,1,2017,20,5,2,2.0
7,1,2022,4,4,20000,0,2019,19,6,2,17.3
7,1,2018,4,0,36002,1,2015,17,5,2,7.91
2,2,2021,4,0,30854,0,2016,19,5,2,7.79
8,1,2018,1,0,45000,1,2009,28,5,2,6.5
2,1,2019,4,4,52654,1,2015,22,5,2,4.82
2,1,2019,0,0,34151,1,2016,30,5,2,5.62
2,1,2017,4,4,29000,1,2020,23,5,2,3.1
8,1,2019,4,4,31873,1,2018,17,5,2,8.92
8,1,2015,4,0,24000,1,2014,17,5,2,5.3
2,1,2016,4,0,52129,1,2014,21,5,2,5.49
8,2,2009,4,0,82000,1,2012,17,5,2,2.35
8,1,2015,4,4,64000,1,2022,20,5,2,5.95
7,1,2016,1,4,75000,0,2019,11,7,2,38.5
4,1,2020,4,4,50000,1,2017,20,5,2,5.86
7,1,2018,1,0,63000,0,2022,20,8,2,20.25
2,1,2014,4,4,63000,0,2013,23,5,2,3.85
7,1,2014,1,0,79000,1,2016,14,5,2,5.45
2,1,2012,4,4,64000,1,2016,19,5,2,2.95
7,1,2022,1,4,16000,0,2019,19,6,2,27.75
8,1,2019,4,0,50236,0,2018,19,5,2,49.75
8,1,2017,1,4,28000,0,2017,16,9,2,39.5
2,1,2022,4,0,6624,1,2018,21,5,2,4.89
8,2,2013,4,0,48077,1,2013,18,5,2,3.26
8,1,2016,1,0,36000,0,2017,18,7,2,15.49
2,1,2016,4,0,71355,1,2016,18,5,2,5.47
2,1,2019,4,0,76282,0,2021,20,5,2,6.14
8,2,2018,1,4,40000,0,2021,14,8,2,53.0
2,1,2017,4,0,25091,1,2018,18,5,2,4.45
8,1,2018,1,0,80000,0,2014,17,7,2,22.0
2,1,2013,4,0,42857,1,2018,20,5,2,2.85
7,1,2017,1,4,70000,1,2010,18,5,2,6.0
8,1,2016,1,0,96000,0,2014,18,8,2,23.5
7,1,2021,4,4,66999,0,2014,19,6,2,16.75
2,1,2021,4,0,69000,0,2020,19,7,2,8.75
8,1,2018,1,4,33000,0,2015,17,7,2,28.5
8,1,2014,4,4,65000,0,2017,14,7,2,6.95
2,1,2018,4,4,49000,0,2017,21,5,2,7.25
0,2,2010,4,4,80000,0,2015,10,7,2,7.9
4,2,2014,1,5,88000,1,2014,12,5,2,9.75
8,1,2014,1,4,74000,1,2017,23,5,2,5.0
7,1,2020,4,0,23000,0,2023,13,6,2,16.5
2,1,2015,4,0,32192,1,2016,24,5,2,2.53
8,1,2017,4,4,53930,1,2009,22,5,2,4.96
7,2,2017,4,4,70000,1,2017,17,5,2,5.1
8,2,2015,4,4,47121,1,2016,17,5,2,5.54
7,1,2014,1,4,65000,0,2016,12,5,2,14.25
2,2,2017,4,4,39000,1,2021,18,5,2,4.85
7,1,2023,0,4,20000,1,2011,26,5,2,14.25
8,1,2016,1,4,150000,1,2018,24,5,2,3.77
2,3,2009,4,4,110000,1,2009,18,5,2,1.0
7,2,2017,1,4,70000,0,2014,10,6,2,22.5
2,2,2016,4,0,80000,1,2020,18,5,2,4.25
2,2,2016,4,4,40000,1,2022,21,5,2,4.15
7,1,2021,4,4,20000,0,2018,17,6,2,15.8
2,2,2011,4,4,74000,1,2017,20,5,2,1.65
8,2,2018,1,5,62000,0,2018,20,8,2,35.5
4,2,2014,1,0,100000,1,2019,20,5,2,5.6
2,1,2020,4,0,23256,1,2018,21,5,2,6.34
2,1,2022,4,4,29120,1,2019,20,5,2,5.25
7,1,2018,1,5,62000,1,2019,21,5,2,6.6
8,1,2017,1,4,90513,1,2011,28,5,2,5.62
7,1,2018,1,5,49396,1,2022,19,6,2,11.14
8,2,2008,4,0,120000,1,2021,14,6,2,1.0
2,1,2019,4,4,18475,1,2017,22,5,2,3.44
7,2,2018,1,4,100000,0,2014,12,8,2,47.5
2,1,2019,0,4,27792,1,2020,30,5,2,5.3
8,1,2019,4,4,55000,0,2011,15,8,2,45.0
8,1,2011,4,4,72000,1,2013,17,5,2,2.78
8,1,2022,1,4,10000,0,2018,19,8,2,47.0
7,1,2021,1,4,25000,0,2014,12,7,2,30.5
7,1,2017,4,4,40000,1,2021,15,6,2,6.9
4,1,2014,1,4,150000,1,2015,20,5,2,5.5
8,1,2020,4,0,80000,0,2019,20,4,2,8.2
2,2,2011,4,5,120000,1,2016,15,5,2,2.1
7,1,2013,1,4,60000,1,2021,15,6,2,3.99
8,1,2018,4,5,70000,1,2011,17,5,2,7.2
2,1,2014,4,0,57100,1,2010,18,5,2,3.4
2,1,2021,0,0,45623,1,2017,19,5,2,4.57
7,3,2015,4,0,100000,1,2018,18,5,2,3.8
8,1,2019,4,4,7660,0,2017,21,5,2,6.53
8,1,2016,1,4,35272,1,2013,25,5,2,4.26
2,1,2021,4,0,8526,0,2013,22,5,2,4.65
2,1,2011,4,4,62929,1,2015,18,5,2,2.45
2,2,2017,4,0,53127,1,2022,20,5,2,4.32
4,1,2018,4,0,42000,1,2017,17,5,2,8.45
7,1,2017,1,0,20000,1,2018,23,5,2,5.8
2,1,2013,4,4,57000,1,2012,18,5,2,2.35
2,1,2013,4,4,44000,1,2014,20,5,2,2.7
7,1,2015,4,0,64000,0,2019,14,6,2,6.25
8,1,2014,4,4,49000,0,2016,15,7,2,10.5
2,1,2022,4,4,30000,1,2014,22,5,2,7.4
8,0,2017,4,5,37000,1,2016,16,6,2,10.49
2,2,2018,4,0,30000,1,2019,18,5,2,5.7
2,1,2012,4,0,90000,1,2017,19,5,2,2.75
2,2,2014,4,0,40000,1,2016,16,4,2,2.5
7,1,2019,4,0,64336,0,2021,16,7,2,13.65
2,1,2016,4,4,83425,1,2018,16,5,2,4.29
7,3,2014,1,0,85000,0,2009,12,9,2,21.9
8,1,2016,1,0,66181,1,2014,26,5,2,5.44
2,2,2019,4,4,25486,1,2018,24,5,2,3.36
8,1,2017,4,4,35000,0,2023,14,7,2,30.5
2,1,2016,4,4,25489,1,2009,22,5,2,4.49
7,2,2021,1,4,40000,0,2011,13,10,2,38.0
2,1,2018,4,5,85363,1,2022,21,5,2,5.03
8,3,2009,4,4,110000,1,2023,15,5,2,1.25
7,1,2014,1,4,40000,1,2012,22,5,2,3.5
7,1,2018,4,4,40000,0,2010,12,8,2,96.0
7,1,2023,4,4,1500,0,2014,16,4,2,17.55
8,3,2009,4,0,110000,1,2011,15,5,2,1.25
2,2,2011,4,4,80000,1,2020,15,5,2,1.0
8,1,2022,0,4,20000,1,2017,31,5,2,8.5
7,1,2023,4,0,20000,1,2020,17,5,2,12.0
2,2,2012,4,0,62000,1,2020,17,5,2,2.75
8,4,2010,4,4,50000,0,2012,11,6,2,4.25
8,2,2014,1,0,90000,1,2017,23,5,2,3.5
2,1,2011,4,5,67985,1,2022,20,5,2,2.21
7,1,2020,1,0,89722,1,2015,25,6,2,8.28
7,1,2017,1,4,80000,1,2021,23,5,2,6.0
4,2,2020,4,4,49647,0,2019,8,6,2,15.56
4,1,2020,4,0,110490,1,2009,20,5,2,5.17
8,2,2012,4,4,78000,1,2014,17,5,2,3.25
2,1,2017,4,4,51165,1,2015,20,5,2,3.71
2,1,2022,4,4,14000,1,2016,21,5,2,4.75
2,1,2015,4,0,50576,1,2019,18,5,2,4.06
4,1,2021,4,4,55000,1,2021,19,5,2,10.9
7,1,2019,4,0,70000,0,2011,18,7,2,8.9
2,2,2009,4,4,80000,1,2019,18,5,2,1.0
8,1,2014,4,4,65000,0,2023,12,7,2,18.9
7,3,2015,1,4,90000,1,2022,15,5,2,4.85
7,1,2016,1,4,71000,1,2014,15,5,2,8.4
8,1,2019,4,4,60000,0,2023,18,5,2,9.0
7,1,2021,4,4,20000,1,2017,18,5,2,9.5
8,1,2011,4,4,60000,1,2022,17,5,2,4.18
7,1,2019,1,4,38000,1,2021,20,6,2,11.95
7,0,2023,1,4,7000,0,2017,12,8,2,46.4
2,1,2022,4,4,20000,0,2022,16,6,3,10.44
2,2,2014,4,4,85582,1,2017,21,5,3,2.6
7,1,2023,4,5,10000,1,2021,19,5,3,9.55
2,1,2017,4,4,50750,1,2018,21,5,3,6.71
7,1,2022,4,4,10000,0,2021,19,6,3,19.0
7,1,2021,4,4,10000,1,2020,18,6,3,11.78
2,1,2017,4,4,66366,0,2013,23,5,3,4.89
8,1,2022,4,4,5000,0,2009,19,7,3,15.41
2,1,2017,4,0,72544,1,2020,23,5,3,4.65
2,1,2021,4,4,29154,1,2014,18,5,3,7.28
2,1,2018,4,4,70000,0,2020,23,5,3,5.3
2,1,2021,4,4,33730,1,2018,21,5,3,4.66
2,1,2020,4,0,51113,1,2019,23,5,3,4.57
2,2,2013,1,4,40000,1,2020,22,5,3,3.5
2,1,2009,4,4,40000,1,2020,18,5,3,2.9
7,1,2020,1,4,60000,0,2014,20,8,3,38.0
2,1,2014,4,4,64500,1,2017,21,5,3,3.75
2,1,2020,4,4,40000,1,2020,21,5,3,6.0
7,1,2018,1,4,80000,1,2022,17,6,3,14.0
7,1,2019,1,4,50000,1,2019,16,6,3,19.0
2,1,2020,4,4,40000,1,2020,20,6,3,7.4
8,2,2020,4,4,39886,0,2017,20,5,3,7.66
7,1,2014,1,5,107588,1,2018,20,5,3,4.4
2,1,2017,4,4,36621,1,2020,18,5,3,5.19
7,1,2020,1,4,80000,1,2018,16,6,3,16.0
2,1,2022,4,0,18900,1,2018,24,5,3,5.25
7,1,2019,1,4,70754,1,2018,20,6,3,11.08
2,1,2020,4,0,59832,1,2016,21,5,3,4.2
8,2,2017,4,4,60068,1,2021,21,5,3,6.05
2,1,2018,4,4,41261,1,2021,22,5,3,3.26
7,1,2020,4,4,32209,1,2022,17,5,3,9.5
2,1,2018,4,4,75747,1,2018,18,5,3,6.39
2,2,2018,4,4,49241,1,2017,18,5,3,7.12
7,2,2018,1,4,100000,0,2018,17,9,3,30.0
7,1,2016,1,4,119422,0,2020,10,6,3,22.5
2,1,2021,4,4,33488,1,2019,22,5,3,6.7
7,1,2021,4,4,30000,1,2022,15,6,3,16.5
2,1,2022,4,4,21000,1,2022,19,5,3,8.75
7,1,2018,1,0,56545,1,2018,17,6,3,16.0
2,1,2017,4,0,64000,1,2019,18,5,3,6.75
8,2,2018,4,4,71413,1,2018,19,5,3,5.33
2,2,2020,4,0,31920,1,2017,22,5,3,4.87
7,1,2019,1,0,46000,0,2015,20,8,3,33.9
2,2,2022,4,0,9939,1,2019,21,5,3,5.26
2,1,2022,4,4,7156,1,2016,21,5,3,9.26
8,1,2018,4,0,20608,1,2013,17,6,3,8.5
8,2,2019,4,5,92000,1,2018,22,5,3,7.25
2,2,2018,4,0,67553,0,2019,23,5,3,5.01
8,1,2017,4,4,95286,1,2019,20,5,3,5.77
7,1,2015,1,4,66000,1,2020,16,6,3,8.95
2,1,2019,4,0,35929,1,2018,18,5,3,5.21
7,1,2016,4,4,136035,1,2017,15,6,3,6.5
4,1,2013,1,4,93997,1,2017,20,5,3,6.7
8,1,2018,4,4,60000,1,2021,15,5,3,7.75
7,1,2019,1,4,52220,1,2019,24,5,3,9.8
8,2,2019,4,4,61659,1,2021,21,5,3,8.3
8,1,2020,4,4,65000,1,2020,22,5,3,7.5
2,1,2018,1,0,120000,1,2019,25,5,3,4.5
2,2,2017,1,4,110000,1,2016,25,5,3,6.0
2,1,2017,4,5,78969,1,2012,22,5,3,3.02
2,2,2021,4,2,38939,1,2018,20,5,3,7.36
2,1,2019,4,4,88637,1,2019,20,5,3,4.8
2,1,2021,4,4,19070,1,2014,20,6,3,9.67
2,1,2020,4,4,68556,1,2017,21,5,3,4.32
2,1,2019,4,0,44356,1,2017,20,5,3,6.0
8,1,2016,4,4,73143,1,2011,22,5,3,6.1
7,1,2012,1,4,146769,0,2017,14,6,3,12.5
2,1,2018,4,2,67527,1,2018,19,5,3,3.37
2,1,2019,4,4,79467,0,2023,20,5,3,5.27
8,1,2014,1,4,103174,0,2022,18,8,3,17.5
2,3,2017,4,4,103046,1,2023,16,5,3,5.49
2,2,2017,4,4,85110,1,2021,15,5,3,2.7
8,1,2011,1,4,114000,1,2016,19,5,3,2.85
7,1,2017,1,4,70000,1,2017,20,6,3,9.75
2,1,2018,1,4,72000,1,2022,22,6,3,7.25
7,1,2023,4,0,20000,1,2019,19,5,3,9.55
4,1,2022,1,0,32000,0,2019,19,6,3,18.5
7,1,2023,4,0,20000,1,2022,19,5,3,10.1
7,1,2021,4,5,22500,0,2017,16,6,3,17.5
2,1,2016,4,4,54708,1,2021,18,5,3,6.21
2,1,2017,4,4,78031,1,2021,21,5,3,6.33
8,1,2022,1,0,32000,0,2017,20,8,3,69.0
2,2,2019,4,0,24337,1,2023,18,5,3,5.15
2,1,2019,4,4,82243,1,2018,21,5,3,6.79
7,1,2022,4,4,20000,1,2023,19,6,3,13.88
2,2,2017,4,4,104701,0,2018,20,5,3,6.09
7,2,2021,4,4,54000,1,2020,17,5,3,10.0
2,1,2021,4,4,118937,1,2011,22,5,3,5.9
2,1,2017,1,4,105133,1,2022,25,5,3,5.7
7,1,2023,4,4,10000,0,2021,12,6,3,26.5
8,1,2018,4,4,36290,0,2014,21,5,3,6.79
7,1,2023,4,0,10000,1,2018,19,6,3,18.0
2,1,2018,4,4,29084,1,2018,18,5,3,6.4
2,1,2020,4,4,66911,1,2019,21,5,3,4.75
8,1,2011,4,4,110000,0,2020,16,5,3,4.3
7,1,2022,4,4,7033,1,2013,21,5,3,17.0
7,1,2021,4,4,40000,1,2014,17,7,3,19.5
7,2,2014,1,4,80000,1,2016,15,6,3,7.0
2,1,2018,4,4,22000,0,2018,18,4,3,6.75
2,1,2018,4,0,70200,1,2017,19,5,3,4.3
2,1,2019,4,4,60004,1,2016,23,5,3,4.2
2,1,2020,4,5,60000,1,2021,20,5,3,5.8
2,2,2013,4,0,57078,1,2010,19,5,3,3.34
2,1,2014,4,0,63789,1,2021,18,5,3,4.02
2,1,2016,1,5,120000,1,2016,25,5,3,2.4
8,2,2018,1,4,118207,0,2013,28,5,3,7.34
8,1,2017,4,4,53000,1,2008,17,5,3,7.95
2,2,2016,4,4,105224,1,2011,21,5,3,5.7
2,2,2021,4,4,20837,1,2022,20,5,3,5.51
2,2,2010,4,4,100000,1,2018,18,5,3,2.8
2,1,2021,4,4,24021,1,2018,20,5,3,4.63
8,1,2016,4,4,61000,1,2016,20,5,3,6.25
8,2,2013,1,4,120000,0,2021,9,8,3,8.0
8,2,2008,4,4,64000,1,2018,15,5,3,2.0
2,1,2011,4,4,120000,1,2015,19,5,3,1.7
7,1,2022,4,4,30000,1,2016,17,7,3,19.5
2,1,2018,4,4,49000,1,2020,22,5,3,3.25
4,1,2018,1,4,115000,1,2019,17,6,3,7.5
2,1,2016,4,4,50000,1,2018,24,5,3,2.75
2,1,2021,4,4,18569,1,2010,21,5,3,4.47
2,1,2018,1,4,98455,1,2013,24,5,3,5.78
8,1,2015,1,5,85000,0,2016,21,7,3,6.0
8,1,2016,4,4,97921,1,2022,17,5,3,5.24
2,2,2020,4,0,19205,1,2021,21,5,3,4.02
2,2,2019,1,4,122000,1,2018,28,5,3,6.67
2,1,2018,4,0,97644,1,2018,20,5,3,5.52
2,1,2010,4,5,82000,1,2017,20,5,3,2.65
2,2,2013,1,4,70607,1,2019,22,5,3,4.43
8,1,2016,4,2,71144,0,2021,17,4,3,7.21
8,1,2022,4,4,2373,0,2019,18,6,3,15.5
2,1,2021,4,4,56753,0,2020,20,7,3,10.92
7,1,2018,1,0,72000,1,2015,24,5,3,8.9
2,2,2018,4,4,64487,1,2018,21,5,3,5.5
2,1,2017,4,0,95783,1,2017,21,5,3,6.09
4,2,2019,1,0,60000,0,2012,17,6,3,14.5
4,1,2021,4,5,59108,1,2017,19,5,3,11.0
8,2,2019,1,0,50000,0,2017,12,9,3,38.0
7,2,2020,4,4,31500,1,2014,14,6,3,11.99
7,1,2015,1,4,128193,1,2014,15,6,3,8.45
8,1,2018,1,5,87810,1,2020,22,6,3,10.13
7,2,2017,4,4,64951,1,2018,13,6,3,10.08
2,2,2012,4,4,50000,1,2017,17,5,3,2.6
7,1,2017,1,0,97161,1,2010,19,6,3,11.24
8,1,2017,4,0,67805,1,2017,17,5,3,6.09
7,2,2014,1,0,158000,0,2016,15,7,3,14.5
2,2,2014,4,4,70435,1,2019,24,5,3,2.72
7,1,2020,1,4,49287,1,2018,17,6,3,15.0
2,2,2018,4,4,84759,0,2014,20,5,3,5.22
2,2,2017,4,4,74538,1,2019,21,5,3,6.23
7,1,2010,1,0,53000,1,2016,12,6,3,5.85
2,2,2017,4,0,79024,1,2021,22,5,3,2.98
2,1,2016,1,0,80000,1,2016,27,5,3,4.0
8,1,2019,1,4,56000,0,2016,16,9,3,49.8
7,1,2018,1,4,62125,1,2015,19,6,3,10.8
2,1,2014,1,2,95596,1,2016,23,5,3,5.2
2,1,2019,4,4,18500,1,2017,18,5,3,6.8
2,2,2016,1,4,144000,1,2018,28,5,3,5.0
8,1,2021,4,4,55200,1,2019,18,6,3,11.99
2,1,2016,1,0,188058,1,2012,22,6,3,4.98
2,1,2016,4,4,71779,1,2018,18,5,3,6.33
8,3,2015,4,4,101176,1,2022,17,5,3,5.62
2,1,2016,1,4,75000,1,2018,27,5,3,4.75
2,1,2017,4,4,66676,1,2022,18,5,3,6.01
2,1,2018,4,4,2236,1,2015,22,5,3,3.52
7,1,2019,1,4,62000,0,2019,12,7,3,23.95
2,2,2012,4,4,74754,1,2017,19,5,3,3.0
2,1,2018,4,0,66244,1,2017,21,5,3,7.2
2,1,2022,4,4,17341,1,2015,21,5,3,5.41
2,1,2018,4,4,44675,1,2017,18,5,3,5.14
2,1,2022,4,4,30829,1,2017,22,5,3,7.8
8,2,2015,4,4,100000,1,2013,17,5,3,4.0
8,1,2019,1,4,53800,1,2021,26,5,3,9.95
