bt,ownerNo,modelYear,Fuel Type,Insurance Validity,Kms Driven,Transmission,Year of Manufacture,Mileage,Gear Box,City,price_in_lakhs
Sedan,2,2012,Diesel,Not Available,69492,Manual,2019,20,5,Jaipur,3.0
Hatchback,1,2012,Petrol,Not Available,72480,Manual,2022,20,5,Jaipur,2.31
Sedan,1,2020,Diesel,Comprehensive,120094,Manual,2018,25,6,Jaipur,11.56
Hatchback,1,2013,Diesel,Third Party insurance,118149,Manual,2019,22,5,Jaipur,4.0
Hatchback,1,2016,Petrol,Zero Depreciation,29000,Manual,2022,18,5,Jaipur,5.0
Hatchback,3,2013,Diesel,Not Available,68000,Manual,2015,22,5,Jaipur,3.5
SUV,1,2020,Petrol,Not Available,55463,Automatic,2021,19,5,Jaipur,14.2
Hatchback,3,2015,Petrol,Not Available,26455,Automatic,2017,16,5,Jaipur,3.85
Minivans,1,2022,CNG,Comprehensive,21388,Manual,2015,20,5,Jaipur,5.7
Hatchback,2,2010,Petrol,Third Party insurance,71448,Manual,2007,18,5,Jaipur,1.17
Hatchback,1,2020,Petrol,Third Party insurance,10371,Manual,2016,19,5,Jaipur,5.37
Sedan,3,2019,Diesel,Third Party insurance,63385,Automatic,2020,28,5,Jaipur,6.78
Sedan,1,2018,Petrol,Not Available,44351,Manual,2008,19,5,Jaipur,5.41
Hatchback,1,2019,Petrol,Comprehensive,45926,Manual,2008,18,5,Jaipur,5.78
Sedan,1,2022,Electric,Comprehensive,19876,Automatic,2019,19,5,Jaipur,14.9
Hatchback,1,2015,Petrol,Not Available,69000,Manual,2017,21,5,Jaipur,2.0
SUV,1,2021,Petrol,Not Available,65000,Manual,2021,17,5,Jaipur,7.5
Hatchback,1,2017,Diesel,Not Available,37386,Manual,2015,22,6,Jaipur,6.75
SUV,1,2021,Petrol,Not Available,104590,Manual,2014,17,5,Jaipur,8.95
Hatchback,1,2015,Petrol,Not Available,57794,Manual,2005,18,5,Jaipur,4.2
Hatchback,1,2020,Petrol,Comprehensive,105072,Manual,2020,21,5,Jaipur,5.5
Sedan,1,2021,Petrol,Not Available,176550,Manual,2013,22,5,Jaipur,7.25
SUV,1,2015,Diesel,Not Available,52000,Manual,2008,22,5,Jaipur,4.2
Sedan,3,2007,Petrol,Not Available,26124,Manual,2017,13,5,Jaipur,1.5
Sedan,1,2016,Diesel,Not Available,35925,Manual,2013,23,6,Jaipur,7.85
Hatchback,1,2020,Petrol,Third Party insurance,64816,Manual,2014,19,5,Jaipur,4.6
Sedan,1,2018,Petrol,Comprehensive,92701,Manual,2017,20,5,Jaipur,7.5
MUV,4,2008,Diesel,Comprehensive,45531,Manual,2022,13,5,Jaipur,1.08
Hatchback,1,2019,Petrol,Comprehensive,33000,Manual,2014,25,5,Jaipur,4.19
SUV,1,2017,Petrol,Not Available,71098,Manual,2016,15,5,Jaipur,5.49
Sedan,1,2021,Petrol,Not Available,99432,Manual,2016,22,5,Jaipur,7.1
Hatchback,2,2015,Petrol,Not Available,44777,Manual,2019,22,5,Jaipur,4.26
SUV,1,2014,Diesel,Not Available,24068,Manual,2014,15,6,Jaipur,6.33
Hatchback,2,2020,Petrol,Not Available,112097,Automatic,2022,22,5,Jaipur,4.4
Hatchback,3,2013,Diesel,Not Available,80008,Manual,2020,20,5,Jaipur,2.5
Sedan,4,2008,Diesel,Comprehensive,96496,Automatic,2017,15,6,Jaipur,4.77
Hatchback,1,2017,Diesel,Comprehensive,75744,Manual,2011,24,5,Jaipur,4.7
Sedan,2,2013,Diesel,Not Available,70000,Manual,2012,20,5,Jaipur,4.0
SUV,1,2014,Diesel,Not Available,85000,Manual,2022,19,6,Jaipur,5.5
Hatchback,1,2017,Diesel,Not Available,15092,Automatic,2022,26,5,Jaipur,5.45
Hatchback,1,2015,Diesel,Not Available,117131,Manual,2017,21,6,Jaipur,5.65
Hatchback,1,2022,Petrol,Not Available,32802,Manual,2019,22,5,Jaipur,4.1
Sedan,3,2014,Petrol,Not Available,39201,Manual,2015,18,5,Jaipur,3.8
Hatchback,2,2016,Petrol,Third Party insurance,101884,Automatic,2020,20,5,Jaipur,4.0
Hatchback,1,2016,Petrol,Not Available,152702,Manual,2019,21,5,Jaipur,6.5
SUV,1,2019,Diesel,Zero Depreciation,74729,Automatic,2022,17,6,Jaipur,12.6
Hatchback,2,2014,Diesel,Third Party insurance,9009,Manual,2006,25,5,Jaipur,4.5
Hatchback,1,2014,Petrol,Not Available,10785,Manual,2018,21,5,Jaipur,2.1
SUV,1,2022,Petrol,Not Available,85374,Manual,2013,17,6,Jaipur,9.9
SUV,1,2020,Petrol,Not Available,36495,Manual,2017,18,5,Jaipur,10.59
Hatchback,1,2017,Petrol,Not Available,57095,Manual,2018,18,5,Jaipur,4.26
Hatchback,1,2011,Petrol,Not Available,20199,Manual,2020,20,5,Jaipur,1.75
Hatchback,2,2012,Diesel,Not Available,1782,Manual,2018,22,5,Jaipur,2.2
Hatchback,1,2022,Diesel,Not Available,182946,Manual,2019,25,6,Jaipur,10.0
Hatchback,1,2022,Petrol,Comprehensive,20685,Manual,2018,21,5,Jaipur,5.3
SUV,1,2017,Petrol,Not Available,51284,Manual,2020,15,6,Jaipur,7.0
Hatchback,1,2019,Petrol,Not Available,83000,Manual,2009,25,5,Jaipur,2.99
Hatchback,1,2015,Petrol,Not Available,36661,Manual,2018,21,5,Jaipur,2.5
MUV,1,2020,Petrol,Not Available,44143,Manual,2020,19,5,Jaipur,8.95
Hatchback,1,2019,Petrol,Not Available,108168,Manual,2017,24,5,Jaipur,3.22
SUV,1,2022,Petrol,Comprehensive,69475,Manual,2021,15,6,Jaipur,14.0
Sedan,4,2006,Petrol,Third Party insurance,96294,Manual,2011,17,5,Jaipur,1.5
Hatchback,1,2018,Petrol,Third Party insurance,48000,Automatic,2017,23,5,Jaipur,3.1
SUV,2,2013,Diesel,Comprehensive,34970,Manual,2009,15,6,Jaipur,5.0
SUV,1,2017,Petrol,Comprehensive,49931,Manual,2020,15,6,Jaipur,8.25
SUV,1,2018,Diesel,Comprehensive,49500,Manual,2019,24,5,Jaipur,8.1
Sedan,1,2020,Petrol,Comprehensive,44376,Manual,2020,20,5,Jaipur,6.49
Hatchback,1,2018,Petrol,Comprehensive,49225,Manual,2017,21,5,Jaipur,6.7
SUV,1,2019,Diesel,Zero Depreciation,68843,Automatic,2017,18,6,Jaipur,15.25
Hatchback,1,2018,Diesel,Not Available,60318,Manual,2010,28,5,Jaipur,6.55
Hatchback,1,2020,Petrol,Not Available,101014,Manual,2015,19,5,Jaipur,4.93
Hatchback,1,2009,Petrol,Not Available,44319,Manual,2017,21,5,Jaipur,3.25
Hatchback,1,2018,Diesel,Not Available,49422,Automatic,2011,28,5,Jaipur,5.5
Hatchback,2,2020,Petrol,Not Available,44934,Automatic,2017,22,5,Jaipur,3.76
Hatchback,1,2017,Petrol,Not Available,251066,Manual,2015,16,5,Jaipur,3.37
SUV,1,2021,Petrol,Not Available,208708,Automatic,2017,16,6,Jaipur,10.45
Sedan,1,2011,Diesel,Third Party insurance,75426,Manual,2022,19,5,Jaipur,1.18
Sedan,1,2017,Diesel,Not Available,36107,Manual,2014,28,5,Jaipur,4.36
SUV,1,2020,Petrol,Not Available,7985,Automatic,2018,18,7,Jaipur,8.61
SUV,1,2019,Petrol,Not Available,47913,Manual,2020,17,5,Jaipur,5.9
Hatchback,1,2020,Petrol,Not Available,138907,Manual,2010,20,5,Jaipur,5.53
SUV,1,2017,Diesel,Third Party insurance,201161,Manual,2015,18,5,Jaipur,4.29
Hatchback,1,2017,Petrol,Third Party insurance,124143,Manual,2009,21,5,Jaipur,5.0
Hatchback,1,2010,Diesel,Not Available,65396,Manual,2006,21,5,Jaipur,1.08
SUV,1,2015,Diesel,Comprehensive,45746,Manual,2012,15,6,Jaipur,4.82
Sedan,2,2017,Petrol,Comprehensive,90560,Manual,2018,19,5,Jaipur,4.22
Hatchback,1,2011,Petrol,Not Available,48350,Manual,2019,20,5,Jaipur,2.06
Sedan,1,2017,Petrol,Not Available,66000,Manual,2011,20,5,Jaipur,6.3
SUV,1,2015,Petrol,Comprehensive,1989,Automatic,2019,12,5,Jaipur,13.9
Sedan,1,2017,Diesel,Not Available,110818,Manual,2011,25,5,Jaipur,5.25
Hatchback,1,2022,Petrol,Not Available,89000,Manual,2021,22,5,Jaipur,3.64
Hatchback,1,2014,Petrol,Not Available,67225,Manual,2015,21,5,Jaipur,2.0
SUV,2,2017,Diesel,Not Available,96937,Automatic,2020,17,6,Jaipur,9.75
Hatchback,1,2018,Petrol,Not Available,160145,Manual,2021,18,5,Jaipur,2.5
SUV,1,2020,Diesel,Not Available,85017,Manual,2016,17,6,Jaipur,13.0
Hatchback,1,2010,Diesel,Comprehensive,86719,Manual,2017,17,5,Jaipur,2.0
MUV,1,2015,Petrol,Not Available,85254,Manual,2015,17,5,Jaipur,4.5
Hatchback,1,2009,Petrol,Third Party insurance,106311,Manual,2016,19,5,Jaipur,1.5
Sedan,2,2012,Diesel,Not Available,132528,Manual,2022,19,5,Jaipur,2.44
Hatchback,1,2018,Petrol,Not Available,62285,Manual,2005,18,5,Jaipur,3.5
Sedan,1,1999,Petrol,Comprehensive,183619,Manual,2022,13,5,Jaipur,1.0
Sedan,1,2019,Diesel,Not Available,27019,Automatic,2006,19,8,Jaipur,31.0
Hatchback,1,2011,Diesel,Not Available,46848,Manual,2011,21,5,Jaipur,1.79
SUV,1,2019,Diesel,Not Available,16424,Manual,2015,16,5,Jaipur,9.0
Hatchback,1,2011,Petrol,Comprehensive,89525,Manual,2021,20,5,Jaipur,1.9
SUV,1,2021,Petrol,Not Available,39657,Manual,2015,20,5,Jaipur,5.47
Sedan,2,2015,Petrol,Not Available,44516,Manual,2019,20,5,Jaipur,5.1
SUV,1,2020,Diesel,Not Available,129267,Automatic,2012,18,6,Jaipur,16.5
SUV,1,2021,Petrol,Not Available,77497,Manual,2021,19,6,Jaipur,10.0
Sedan,1,2016,Diesel,Not Available,74953,Manual,2014,26,5,Jaipur,5.8
Hatchback,1,2017,Petrol,Not Available,153007,Manual,2014,21,5,Jaipur,2.5
Hatchback,4,2015,Diesel,Not Available,75415,Manual,2014,25,5,Jaipur,3.1
Sedan,2,2016,Diesel,Third Party insurance,32516,Manual,2020,28,5,Jaipur,4.0
MUV,1,2022,Petrol,Not Available,49972,Manual,2007,20,5,Jaipur,6.02
SUV,1,2022,Petrol,Not Available,72434,Manual,2018,18,5,Jaipur,9.0
Hatchback,3,2011,Petrol,Not Available,29336,Manual,2018,19,5,Jaipur,1.1
Sedan,3,2015,Petrol,Not Available,71501,Manual,2017,18,5,Jaipur,3.0
SUV,2,2021,Petrol,Not Available,68279,Manual,2019,18,5,Jaipur,4.17
Hatchback,1,2015,Petrol,Not Available,99761,Manual,2016,18,5,Jaipur,3.25
SUV,1,2019,Petrol,Not Available,46865,Manual,2021,16,6,Jaipur,12.0
Sedan,2,2012,Diesel,Not Available,158924,Manual,2018,23,5,Jaipur,2.11
SUV,1,2021,Petrol,Not Available,94905,Automatic,2018,16,7,Jaipur,14.5
Hatchback,1,2014,Diesel,Not Available,80607,Manual,2012,24,5,Jaipur,2.7
Hatchback,1,2014,Diesel,Not Available,33055,Manual,2017,21,6,Jaipur,3.0
Sedan,2,2014,Diesel,Not Available,91873,Manual,2005,26,6,Jaipur,4.42
Hatchback,2,2020,Petrol,Not Available,72117,Automatic,2021,21,5,Jaipur,5.08
SUV,2,2012,Diesel,Not Available,160351,Manual,2012,15,6,Jaipur,4.0
SUV,1,2012,Diesel,Not Available,47008,Manual,2020,15,6,Jaipur,4.15
SUV,1,2018,Diesel,Not Available,104782,Manual,2014,24,5,Jaipur,7.55
Hatchback,1,2018,Petrol,Not Available,107598,Manual,2018,23,5,Jaipur,3.4
Sedan,1,2018,Diesel,Not Available,90150,Manual,2016,22,6,Jaipur,9.0
MUV,2,2017,Petrol,Not Available,77074,Automatic,2018,17,4,Jaipur,3.81
SUV,1,2019,Diesel,Not Available,32293,Manual,2010,22,6,Jaipur,9.5
Sedan,2,2016,Diesel,Not Available,69510,Manual,2023,28,5,Jaipur,5.0
Sedan,1,2021,Petrol,Not Available,131511,Automatic,2016,18,5,Jaipur,7.31
SUV,1,2018,Petrol,Not Available,145716,Automatic,2005,16,7,Jaipur,12.0
SUV,1,2018,Diesel,Not Available,38943,Manual,2023,17,6,Jaipur,10.0
Hatchback,2,2012,Diesel,Comprehensive,96598,Manual,2011,22,5,Jaipur,3.0
Sedan,1,2017,Petrol,Comprehensive,28807,Manual,2012,20,5,Jaipur,6.07
SUV,1,2021,Petrol,Third Party insurance,79331,Automatic,2008,19,6,Jaipur,16.0
Sedan,1,2012,Diesel,Third Party insurance,49503,Automatic,2011,16,8,Jaipur,12.75
SUV,2,2016,Diesel,First Party insurance,137029,Automatic,2022,12,9,Jaipur,36.75
SUV,1,2020,Diesel,Comprehensive,34576,Manual,2016,19,6,Jaipur,9.95
MUV,1,2014,Diesel,Third Party insurance,40220,Manual,2010,12,5,Jaipur,13.5
SUV,1,2018,Petrol,Third Party insurance,83083,Automatic,2021,16,7,Jaipur,14.9
SUV,1,2016,Diesel,Third Party insurance,139208,Manual,2012,18,5,Jaipur,7.5
Hatchback,1,2018,Diesel,Third Party insurance,40000,Manual,2021,27,5,Jaipur,6.75
SUV,1,2010,Diesel,Third Party insurance,50000,Manual,2020,11,5,Jaipur,10.5
Hatchback,1,2023,Petrol,Third Party insurance,60000,Manual,2020,24,5,Jaipur,2.76
Hatchback,1,2016,Petrol,Third Party insurance,50000,Manual,2020,20,5,Jaipur,1.82
MUV,1,2023,Petrol,Third Party insurance,120000,Manual,2013,20,5,Jaipur,6.0
Hatchback,1,2011,Petrol,Third Party insurance,70000,Manual,2023,21,5,Jaipur,1.3
Hatchback,1,2012,Petrol,Third Party insurance,50000,Manual,2014,21,5,Jaipur,1.3
Hatchback,2,2011,Petrol,Third Party insurance,120000,Manual,2011,15,5,Jaipur,1.1
Hatchback,1,2011,Petrol,Third Party insurance,40000,Manual,2022,21,5,Jaipur,1.3
SUV,1,2022,Petrol,Third Party insurance,100000,Manual,2019,18,5,Jaipur,6.5
Hatchback,1,2016,Petrol,Third Party insurance,10000,Manual,2012,25,5,Jaipur,2.5
Hatchback,1,2010,Petrol,Third Party insurance,60000,Manual,2011,19,5,Jaipur,1.1
SUV,1,2021,Petrol,Third Party insurance,20000,Manual,2018,20,5,Jaipur,7.3
Hatchback,1,2012,CNG,Third Party insurance,30000,Manual,2022,26,5,Jaipur,1.3
Hatchback,1,2021,Petrol,Third Party insurance,70000,Manual,2017,22,5,Jaipur,3.3
Sedan,1,2020,Petrol,Third Party insurance,70000,Manual,2021,21,5,Jaipur,6.0
MUV,1,2020,Petrol,Third Party insurance,50000,Manual,2013,20,5,Jaipur,6.0
MUV,1,2020,Petrol,Third Party insurance,70000,Manual,2013,20,5,Jaipur,6.0
Hatchback,2,2009,Petrol,Third Party insurance,30000,Manual,2020,17,5,Jaipur,1.0
Hatchback,1,2013,Petrol,Third Party insurance,50000,Manual,2021,18,5,Jaipur,3.35
SUV,1,2023,Diesel,Third Party insurance,30000,Manual,2018,17,5,Jaipur,11.0
SUV,3,2014,Petrol,Third Party insurance,20000,Automatic,2018,16,6,Jaipur,4.0
Hatchback,1,2011,Petrol,Third Party insurance,20000,Manual,2016,17,5,Jaipur,3.0
Hatchback,1,2011,Petrol,Third Party insurance,50000,Manual,2021,17,5,Jaipur,1.8
SUV,1,2022,Diesel,Third Party insurance,90000,Manual,2010,20,6,Jaipur,11.0
SUV,1,2019,Petrol,Third Party insurance,60000,Manual,2020,15,6,Jaipur,9.0
Hatchback,1,2012,Petrol,Third Party insurance,100000,Manual,2021,17,5,Jaipur,2.3
Hatchback,3,2011,Diesel,Third Party insurance,10000,Manual,2010,20,5,Jaipur,1.5
Hatchback,1,2018,Petrol,Third Party insurance,60000,Automatic,2010,23,5,Jaipur,4.0
Hatchback,1,2022,Petrol,Third Party insurance,40000,Manual,2014,19,6,Jaipur,7.0
SUV,1,2017,Diesel,Third Party insurance,120000,Manual,2021,23,5,Jaipur,6.0
SUV,1,2021,Petrol,Third Party insurance,120000,Manual,2017,17,5,Jaipur,7.45
Hatchback,2,2013,Diesel,Third Party insurance,70000,Manual,2016,20,5,Jaipur,1.5
Hatchback,2,2013,Diesel,Third Party insurance,10000,Manual,2011,20,5,Jaipur,1.5
SUV,1,2020,Diesel,Third Party insurance,50000,Manual,2008,20,6,Jaipur,11.66
Hatchback,1,2021,Petrol,Third Party insurance,50000,Manual,2010,21,5,Jaipur,5.0
Hatchback,2,2018,Petrol,Third Party insurance,50000,Automatic,2008,23,5,Jaipur,3.5
SUV,2,2018,Diesel,Third Party insurance,30000,Manual,2017,21,6,Jaipur,6.0
Hatchback,1,2016,Petrol,Third Party insurance,150000,Manual,2011,20,5,Jaipur,2.25
Sedan,2,2010,Diesel,Third Party insurance,70000,Manual,2007,19,5,Jaipur,1.9
Coupe,2,2020,Petrol,Third Party insurance,90000,Automatic,2022,9,8,Jaipur,150.0
SUV,1,2021,Diesel,Third Party insurance,50000,Manual,2020,17,5,Jaipur,9.5
Hatchback,1,2010,Petrol,Third Party insurance,80000,Manual,2015,19,5,Jaipur,1.5
Hatchback,1,2010,Petrol,Third Party insurance,120000,Manual,2020,19,5,Jaipur,1.85
Hatchback,2,2014,Diesel,Third Party insurance,60000,Manual,2016,25,5,Jaipur,1.5
Sedan,1,2021,Petrol,Third Party insurance,60000,Manual,2021,18,5,Jaipur,8.0
SUV,4,2017,Diesel,Third Party insurance,70000,Manual,2020,16,5,Jaipur,4.5
Sedan,2,2016,Diesel,Third Party insurance,150000,Manual,2014,25,5,Jaipur,4.3
Sedan,2,2011,Petrol,Third Party insurance,30000,Manual,2017,17,5,Jaipur,2.25
Hatchback,2,2010,Petrol,Third Party insurance,120000,Manual,2009,20,5,Jaipur,1.75
Sedan,1,2008,Petrol,Third Party insurance,100000,Manual,2012,13,5,Jaipur,1.0
MUV,2,2017,Diesel,Third Party insurance,50000,Manual,2022,24,5,Jaipur,6.0
Sedan,1,2011,Petrol,Third Party insurance,70000,Manual,2018,17,5,Jaipur,2.0
SUV,1,2020,Diesel,Third Party insurance,10000,Manual,2021,15,6,Jaipur,16.0
Hatchback,1,2007,Petrol,Third Party insurance,50000,Manual,2004,17,5,Jaipur,1.0
SUV,1,2022,Petrol,Third Party insurance,80000,Manual,2017,16,6,Jaipur,12.0
SUV,1,2020,Petrol,Third Party insurance,40000,Manual,2017,16,6,Jaipur,10.7
Hatchback,1,2015,Petrol,Third Party insurance,70000,Manual,2020,21,5,Jaipur,2.48
Hatchback,1,2020,Petrol,Third Party insurance,150000,Manual,2018,22,5,Jaipur,4.0
Hatchback,2,2007,Petrol,Third Party insurance,40000,Manual,2005,19,5,Jaipur,1.25
Hatchback,1,2016,Diesel,Third Party insurance,30000,Manual,2006,27,6,Jaipur,4.0
Sedan,1,2021,Diesel,Third Party insurance,80000,Automatic,2009,21,5,Jaipur,9.0
Hatchback,1,2020,Petrol,Third Party insurance,80000,Manual,2009,22,5,Jaipur,3.1
Sedan,1,2014,Petrol,Third Party insurance,20000,Manual,2019,19,5,Jaipur,3.5
SUV,1,2017,Diesel,Third Party insurance,70000,Manual,2013,17,6,Jaipur,13.0
SUV,1,2021,Petrol,Third Party insurance,120000,Manual,2006,16,5,Jaipur,8.5
SUV,1,2012,Diesel,Third Party insurance,150000,Manual,2019,15,6,Jaipur,5.0
SUV,1,2022,Petrol,Third Party insurance,20000,Manual,2012,16,5,Jaipur,9.5
SUV,1,2018,Diesel,Third Party insurance,80000,Manual,2008,17,6,Jaipur,12.14
Sedan,1,2021,Petrol,Third Party insurance,90000,Manual,2020,20,5,Jaipur,6.7
SUV,1,2017,Diesel,Third Party insurance,30000,Manual,2022,24,5,Jaipur,8.5
Hatchback,1,2017,Petrol,Third Party insurance,40000,Manual,2009,25,5,Jaipur,3.0
Hatchback,1,2020,Petrol,Third Party insurance,120000,Manual,2006,22,5,Jaipur,3.3
SUV,3,2018,Diesel,Third Party insurance,120000,Manual,2009,24,5,Jaipur,7.5
Hatchback,2,2009,Petrol,Third Party insurance,60000,Manual,2009,18,5,Jaipur,1.25
Sedan,2,2009,Diesel,Third Party insurance,150000,Manual,2021,19,5,Jaipur,2.5
Hatchback,1,2019,Petrol,Third Party insurance,80000,Manual,2014,24,5,Jaipur,3.7
SUV,1,2013,Diesel,Third Party insurance,100000,Manual,2007,19,6,Jaipur,3.25
SUV,2,2009,Diesel,Third Party insurance,50000,Manual,2021,13,5,Jaipur,1.7
SUV,1,2019,Diesel,Third Party insurance,60000,Manual,2018,16,5,Jaipur,8.0
Hatchback,3,2012,Diesel,Third Party insurance,30000,Manual,2018,25,5,Jaipur,1.22
Hatchback,2,2008,Petrol,Third Party insurance,80000,Manual,2018,20,5,Jaipur,1.5
Hatchback,1,2020,Petrol,Third Party insurance,10000,Manual,2014,22,5,Jaipur,3.25
SUV,2,2022,Petrol,Third Party insurance,40000,Manual,2017,18,5,Jaipur,11.0
Sedan,2,2009,LPG,Third Party insurance,150000,Manual,2016,13,5,Jaipur,1.0
Coupe,4,2006,Petrol,Third Party insurance,60000,Automatic,2016,7,8,Jaipur,7.0
Hatchback,2,2009,Petrol,Third Party insurance,30000,Manual,2021,18,5,Jaipur,1.25
SUV,1,2019,Petrol,Third Party insurance,120000,Manual,2006,17,6,Jaipur,8.0
MUV,1,2021,Petrol,Third Party insurance,50000,Manual,2019,20,5,Jaipur,7.8
Sedan,2,2009,Petrol,Third Party insurance,150000,Manual,2010,17,5,Jaipur,2.25
SUV,1,2021,Petrol,Third Party insurance,150000,Automatic,2011,17,6,Jaipur,9.5
Hatchback,2,2014,Diesel,Third Party insurance,10000,Manual,2023,25,5,Jaipur,3.8
Hatchback,1,2022,Petrol,Third Party insurance,60000,Manual,2016,22,5,Jaipur,4.25
SUV,1,2021,Petrol,Third Party insurance,60000,Manual,2021,16,6,Jaipur,14.5
Hatchback,2,2018,Petrol,Third Party insurance,50000,Manual,2013,21,5,Jaipur,5.9
Hatchback,2,2018,Petrol,Third Party insurance,120000,Manual,2013,21,5,Jaipur,5.9
Hatchback,1,2018,Petrol,Third Party insurance,70000,Manual,2017,24,5,Jaipur,2.8
Hatchback,2,2014,Petrol,Third Party insurance,150000,Manual,2012,23,5,Jaipur,2.5
SUV,1,2013,Diesel,Third Party insurance,50000,Manual,2016,15,6,Jaipur,5.0
SUV,1,2017,Diesel,Third Party insurance,70000,Manual,2004,25,5,Jaipur,5.0
Hatchback,1,2016,Petrol,Third Party insurance,40000,Manual,2017,25,4,Jaipur,1.42
SUV,1,2016,Petrol,Third Party insurance,120000,Manual,2005,18,5,Jaipur,3.0
Hatchback,1,2021,Petrol,Third Party insurance,60000,Manual,2019,22,5,Jaipur,6.5
Hatchback,3,2006,Petrol,Third Party insurance,150000,Manual,2017,16,5,Jaipur,1.5
Sedan,2,2019,Petrol,Third Party insurance,90000,Manual,2022,20,5,Jaipur,5.0
Hatchback,4,2010,Petrol,Third Party insurance,10000,Automatic,2013,16,4,Jaipur,1.5
Sedan,2,2011,Diesel,Third Party insurance,50000,Manual,2015,23,5,Jaipur,1.61
SUV,2,2023,Petrol,Third Party insurance,90000,Manual,2005,16,5,Jaipur,10.0
Hatchback,1,2020,Petrol,Third Party insurance,30000,Manual,2012,20,5,Jaipur,5.2
SUV,2,2016,Diesel,Third Party insurance,40000,Manual,2016,18,5,Jaipur,7.25
MUV,1,2021,Petrol,Third Party insurance,150000,Manual,2017,20,5,Jaipur,7.5
Hatchback,1,2013,Petrol,Third Party insurance,120000,Manual,2021,20,5,Jaipur,2.5
SUV,1,2013,Diesel,Third Party insurance,100000,Manual,2009,19,6,Jaipur,3.5
Hatchback,1,2017,LPG,Third Party insurance,90000,Manual,2014,19,5,Jaipur,4.0
Hatchback,3,2012,Petrol,Third Party insurance,70000,Manual,2016,19,5,Jaipur,1.5
Sedan,1,2016,Diesel,Third Party insurance,150000,Manual,2011,26,5,Jaipur,4.6
Sedan,1,2017,Diesel,Third Party insurance,60000,Manual,2021,22,5,Jaipur,4.25
Hatchback,2,2005,Petrol,Third Party insurance,100000,Manual,2012,18,5,Jaipur,1.0
Hatchback,1,2019,Petrol,Third Party insurance,10000,Manual,2015,21,5,Jaipur,6.5
MUV,2,2017,Diesel,Third Party insurance,120000,Manual,2017,24,5,Jaipur,7.5
Hatchback,1,2022,Petrol,Third Party insurance,150000,Manual,2017,22,5,Jaipur,4.56
SUV,1,2013,Diesel,Third Party insurance,120000,Manual,2023,19,6,Jaipur,3.5
Sedan,1,2015,Diesel,Third Party insurance,150000,Manual,2014,26,5,Jaipur,3.75
SUV,2,2005,Diesel,Third Party insurance,150000,Manual,2013,15,5,Jaipur,3.05
Sedan,2,2012,Diesel,Third Party insurance,120000,Manual,2015,22,6,Jaipur,4.0
Sedan,1,2016,Diesel,Third Party insurance,20000,Manual,2017,25,5,Jaipur,4.0
Hatchback,2,2017,Petrol,Third Party insurance,100000,Manual,2011,21,5,Jaipur,2.3
Hatchback,2,2021,Petrol,Third Party insurance,30000,Manual,2009,19,5,Jaipur,7.25
MUV,2,2009,Diesel,Third Party insurance,120000,Manual,2012,12,5,Jaipur,4.25
Sedan,1,2014,Petrol,Third Party insurance,90000,Manual,2017,15,5,Jaipur,4.5
Hatchback,2,2016,Diesel,Third Party insurance,10000,Manual,2015,23,5,Jaipur,3.0
Hatchback,3,2011,Petrol,Third Party insurance,30000,Manual,2015,18,5,Jaipur,1.6
Hatchback,1,2023,Petrol,Third Party insurance,150000,Manual,2011,22,5,Jaipur,6.4
Sedan,1,2021,Petrol,Third Party insurance,40000,Manual,2012,20,5,Jaipur,6.75
SUV,1,2012,Diesel,Third Party insurance,120000,Manual,2011,20,5,Jaipur,3.0
Hatchback,2,2015,Petrol,Third Party insurance,60000,Manual,2009,22,5,Jaipur,2.5
Sedan,3,2017,Diesel,Third Party insurance,10000,Manual,2013,22,5,Jaipur,4.5
Hatchback,1,2017,Petrol,Third Party insurance,150000,Manual,2015,21,5,Jaipur,2.6
Hatchback,1,2023,Petrol,Third Party insurance,70000,Manual,2020,21,5,Jaipur,8.5
SUV,1,2014,Diesel,Third Party insurance,80000,Manual,2021,22,5,Jaipur,4.5
Sedan,2,2013,Diesel,Third Party insurance,60000,Manual,2013,17,6,Jaipur,3.8
Sedan,1,2015,Diesel,Third Party insurance,120000,Manual,2013,26,6,Jaipur,4.5
Hatchback,1,2017,Petrol,Third Party insurance,70000,Manual,2010,25,5,Jaipur,3.0
Hatchback,3,2009,Petrol,Third Party insurance,120000,Manual,2017,19,5,Jaipur,1.5
Hatchback,2,2012,Petrol,Third Party insurance,40000,Manual,2021,20,5,Jaipur,2.0
Hatchback,1,2017,Petrol,Third Party insurance,60000,Manual,2020,20,5,Jaipur,4.0
Hatchback,1,2015,Petrol,Third Party insurance,80000,Automatic,2019,20,5,Jaipur,3.5
Hatchback,1,2015,Petrol,Third Party insurance,50000,Manual,2014,21,5,Jaipur,2.5
Hatchback,1,2012,Petrol,Third Party insurance,150000,Manual,2013,18,5,Jaipur,3.0
Hatchback,4,2011,Diesel,Third Party insurance,120000,Manual,2018,20,5,Jaipur,2.0
Hatchback,3,2009,Diesel,Third Party insurance,40000,Manual,2013,21,5,Jaipur,3.0
Hatchback,2,2013,Diesel,Third Party insurance,40000,Manual,2014,23,5,Jaipur,3.0
Hatchback,2,2015,Petrol,Third Party insurance,40000,Manual,2020,22,5,Jaipur,2.5
Hatchback,2,2020,Petrol,Third Party insurance,70000,Manual,2020,20,5,Jaipur,3.0
SUV,1,2021,Petrol,Third Party insurance,120000,Manual,2017,18,6,Jaipur,10.0
